id,name,age,city,employment_type,monthly_income
016fc8d3-6c8c-4751-8de2-e61a9a9bc8de,Veer Dara,45,Jaipur,salaried,59440.13
b4c909b0-dacc-4ceb-9a91-8ef1d2e235c0,Faraj Nath,54,Ahmedabad,salaried,56082.4
bf30b32f-bb0e-4234-8523-6864cb98480c,Samar Dora,44,Jaipur,salaried,28918.31
734ea7b9-4a72-4982-b821-3862c36c8db1,Nihal Kamdar,52,Ahmedabad,self_employed,26305.45
512f5e73-8325-4211-a529-466f463c55dd,Urvi Kapoor,46,Lucknow,salaried,58550.81
ac63e563-1507-4d0c-bc1a-e7af35430264,Ati Acharya,34,Chennai,self_employed,90511.55
2030b65e-c917-431d-ab87-5cc6feb2b1df,Bhavika Kadakia,49,Chennai,business,275241.34
516d091b-82f5-41ae-baf0-88465ec41fd4,Aarini Maharaj,40,Pune,salaried,26849.69
e983e2ea-5c5b-483c-973c-406718e1abcc,Udant Batta,57,Bengaluru,business,59480.64
912ff267-eecf-4d09-90d4-30e816e36a01,Damyanti Singhal,44,Hyderabad,business,16721.73
80e2b55e-33c1-452d-95a3-fa5ffe0d5881,Luke Bhavsar,29,Delhi,self_employed,37244.9
839e25e2-fa22-41b4-bb96-aaf65b31b9ef,Reyansh Kamdar,54,Kolkata,salaried,59771.56
cad38fab-30ac-4249-a78c-de293cc7cf0c,Riya Sagar,23,Ahmedabad,salaried,28760.33
595f1e8d-51e5-4e7e-ab6d-a338bc796271,Harinakshi Pradhan,42,Pune,salaried,50023.09
fe58cd06-6184-4dcf-84f5-2036108461b5,Farhan Jain,48,Pune,salaried,33016.03
019caf06-e699-430b-8f63-82ea9c3b5b92,Advika Mand,52,Kolkata,salaried,42703.17
cce5afe7-1dc2-4e33-88f5-8d5a2f7271e7,Abha Kaur,22,Bengaluru,salaried,20458.51
ef7d080c-e1b5-4dd9-9d49-98ab1b76d35c,Nidra Prabhu,37,Delhi,salaried,37896.15
151465fa-502e-426d-ab52-b765d8900b96,Chavvi Joshi,26,Hyderabad,salaried,12000.0
e59a4d85-5193-465a-beb3-ef7b331cd717,Viraj Pillai,53,Jaipur,self_employed,43009.34
c743280e-1d13-44bd-894f-35832456802f,Leela Kamdar,38,Chennai,self_employed,15656.93
c0cfd880-d419-4864-873a-cd66fce48991,Vedika Vala,25,Kolkata,salaried,66369.79
2475279b-38be-4ae3-b8b3-9b8bcba8e645,Balendra Dayal,33,Kolkata,salaried,53567.81
9aa6d099-81fa-480d-9fc0-adbb8917ac45,Bhavini Mittal,42,Hyderabad,salaried,45859.4
85f522f8-77ec-48d4-bf3e-19809d5cfa53,Triveni Sengupta,38,Chennai,salaried,77691.65
0c60d352-4ed5-4401-8658-f90adabb78a7,Chaitaly Kaur,29,Jaipur,self_employed,25229.23
9a0daec6-d511-4941-8b8b-2e38656e13f9,Omya Sarna,21,Hyderabad,business,352436.9
09ae4a96-10c0-40bd-8ba7-7bd17e5c1780,Yahvi Barad,43,Pune,salaried,57878.18
3df721a4-531f-40a6-8333-50cc8598c4b8,Jalsa Raval,58,Mumbai,business,59106.74
3650ddeb-d495-4c91-8061-d522f9045bd2,Vedhika Rajagopal,53,Bengaluru,salaried,64075.03
c18baeb0-6cf0-46d8-b925-241f076d3b4c,Ansh Salvi,35,Chennai,business,27020.09
fd11b95a-1192-4371-bc9c-6273754f2dfe,Fitan Yohannan,34,Ahmedabad,self_employed,27524.73
4eef0cc9-5c4b-474a-9f84-17f34ee9950c,Maya Sachdeva,58,Jaipur,salaried,26787.89
5a381f46-0c2f-4d72-8077-ea1cb9808911,Nikita Golla,50,Kolkata,self_employed,33850.72
9b7a510b-9d9e-4078-b911-2649ace17611,Frado Goda,41,Chennai,self_employed,23398.09
5414860e-b3a4-45e9-a938-17ab29fab025,Prisha Ghose,47,Chennai,salaried,66939.3
7918aa3d-8955-4f31-b98d-0ffb61e2b19e,Anjali Mane,56,Mumbai,salaried,31906.75
b138f57d-7fcc-4b13-ab53-c0fc431d27cc,Yug Batra,57,Bengaluru,salaried,43314.92
1167cc9d-b473-4534-b425-f70fc6df29ce,Zilmil Chanda,21,Ahmedabad,salaried,27304.98
0f8bab1e-dc73-45ba-97ac-8365fc3177f4,Aachal Bala,43,Kolkata,self_employed,13705.85
4f3cc29a-0d77-4538-95b1-9a4da01de5e5,Ekanta Ahluwalia,48,Pune,salaried,41565.62
7b958e5c-be3b-48a4-a2fb-1a085d63668c,Aarna Gala,55,Hyderabad,self_employed,12854.14
dca2d8d8-be26-4548-8e0b-c4801678d80f,Zinal Devan,22,Lucknow,salaried,35090.4
ac679a12-d163-4f2e-a747-3ddc6fa9a55d,Yutika Narang,29,Bengaluru,self_employed,18810.67
a9cadc80-4fbe-4f1a-a925-2d4d23560189,Divya Narain,42,Lucknow,business,437375.95
302557a1-afe7-4454-803b-e656876f6501,Saksham Rattan,59,Lucknow,self_employed,92776.99
01e431b2-94b1-49b2-9f70-a1f32ec6ceae,Yauvani Murthy,46,Pune,self_employed,52787.39
1a0a4884-fd6b-4f86-a05d-1084dce8a799,Hamsini Kapur,46,Delhi,salaried,68312.86
09fbf869-f88f-4391-aa8d-5242daaea696,Gautam Krishnan,33,Ahmedabad,salaried,23785.75
c92ca024-d42c-45dd-a5ae-8a2a52931bf6,Raksha Deep,57,Ahmedabad,salaried,47654.85
37218850-2d12-4e2a-bf16-925d01969ae3,Naveen Sant,40,Delhi,self_employed,56379.86
8f94c8f6-1e4c-4053-9123-d8f55f871c3f,Pahal Venkataraman,56,Bengaluru,salaried,41440.34
fe976b01-b5f0-44a9-92a2-d22aada2439a,Vedika Som,59,Ahmedabad,salaried,68608.85
33b4d33e-dce5-44fd-9ad4-caddc5064e03,Dalbir Aurora,33,Delhi,salaried,52378.22
992f9372-778d-49f8-97c7-b54fef69e967,Madhav Gera,45,Hyderabad,business,94830.97
726017ca-db47-4160-8b70-4536b01a653f,Omya Borah,39,Jaipur,salaried,15875.88
856e2d3a-396d-4fa5-adee-fd9e52bc0a15,Shivansh Kari,24,Kolkata,salaried,22470.91
cfb062c9-198e-4364-a0db-01053ef1aa7a,Aarna Anne,31,Kolkata,salaried,34154.36
d114ef8c-bb5c-4380-9d64-8072b1e41708,Riya Naik,47,Pune,business,79541.58
4124908e-9f80-439c-a578-8e67acdd7bca,Alexander Bhakta,28,Bengaluru,salaried,20638.18
36d93ef8-3497-4bb9-86df-261bda9f79a2,Maanav Merchant,51,Delhi,salaried,121277.71
ac58ab55-7693-4668-9527-6a3c0c924c00,Lipika Chokshi,34,Bengaluru,salaried,77512.7
153d33a4-cb7e-4f52-ada4-50b33a8ca3eb,Nachiket Goda,40,Pune,business,125731.82
bd8973b7-e576-46fe-b549-e518fa3a1e5e,Zarna Shanker,51,Bengaluru,self_employed,51556.1
a0be12fe-1ffd-4b41-b9bc-b270eab662f4,Libni Deshpande,40,Lucknow,self_employed,42253.98
640a6177-e1ae-45e7-8ca6-9e49bb63ad13,Zayan Munshi,50,Hyderabad,salaried,22562.42
1a627579-523f-4a2f-8c4c-e97f2c282c94,Robert Divan,30,Ahmedabad,salaried,37749.98
826b8029-544f-4601-bf6a-173eee2a62df,Henry Mander,46,Lucknow,salaried,41310.68
c30413a0-b52d-4a6e-9922-07747fc4df6c,Sanaya Venkatesh,54,Kolkata,self_employed,20553.11
013a4a38-1b3b-4281-bb0d-8c4d9d6b1975,Vedant Tella,52,Ahmedabad,business,98790.7
01e63935-74d4-4bbc-a0f8-bcac36f7d7c7,Indrajit Wali,23,Delhi,salaried,33602.99
68769838-7d55-4073-b510-72584fedfee7,Yagnesh Ghosh,50,Kolkata,salaried,13989.97
331db2c5-37b2-4881-9384-9ef97cccaba1,Fitan Bera,40,Pune,self_employed,26842.2
b2d11c0f-0ef9-42c4-9cdf-5e133e7ffa13,Caleb Murthy,32,Pune,self_employed,36697.95
78929965-63ac-4fea-b6de-fe4c2107e55a,Yamini Ram,60,Pune,salaried,93325.05
58934117-5884-4c5a-968b-13d86d213c66,Xiti Kalita,32,Lucknow,salaried,47967.38
3719f664-9bb0-4689-ab1b-3502c860cd8e,Vamakshi Parmar,23,Chennai,salaried,18624.98
bcd49e36-3f08-46fd-9713-b645e90de578,Aarav Goda,31,Hyderabad,business,113259.02
1c4609b7-990a-4fa1-8da1-0e60820dd222,Leena Khanna,55,Hyderabad,business,18168.17
b21216ed-0f9b-4266-860d-102588679c02,Wahab Jhaveri,25,Chennai,self_employed,104598.42
456db6e0-3b2d-400a-bb7f-7966c24542c3,Nachiket Mukherjee,47,Jaipur,business,47857.72
16adc313-c0f3-4766-bead-87efd7e7eb0b,Vyanjana Patil,44,Delhi,salaried,34654.47
cda3e5aa-6ec8-4ef9-aa3e-a4bf41b0f853,Edhitha Nadig,53,Kolkata,self_employed,124002.58
4c9aae6f-05f2-4597-aa9a-dc2541646626,Zayan Naidu,31,Hyderabad,salaried,19080.42
de968630-6f41-4379-9ce8-367a5bb758ad,Maanav Agate,23,Ahmedabad,salaried,18059.75
00115070-4dd6-44f4-8419-6bb95b9b2f9d,Yash Chander,61,Ahmedabad,salaried,27124.71
555024d4-f566-4f6f-a1e6-400aafe638f8,Fiyaz De,46,Chennai,salaried,61034.19
4c155d8e-4cc5-46b7-adbd-6245d24b692a,Rajata Balan,21,Hyderabad,salaried,16989.1
1890951e-fe2e-4784-81be-891298b4bfdd,Wyatt Ravel,29,Kolkata,salaried,12000.0
65c94ede-d6c9-4837-b6bf-cc7447a9d70d,Adweta Sood,50,Ahmedabad,self_employed,35745.83
bc9bcacd-723f-421f-9c39-b9ce5a0b7dbe,Isha Rattan,26,Jaipur,salaried,47852.11
051243e8-4e11-44a6-986b-f9fef4dc1ef5,Zaid Sengupta,49,Bengaluru,self_employed,113570.97
54365020-4bc9-4b02-b612-294e58d8b1f7,Leena Jhaveri,38,Bengaluru,salaried,28808.31
b6376403-950e-4df4-9567-01cc81a9ae3b,Gaurika Comar,22,Lucknow,salaried,29563.23
b31386b1-2d01-490e-ac27-b247eb343aef,Wahab Naidu,39,Delhi,salaried,64663.38
44d95e16-fc09-433a-8e6a-729457f95da5,Jason Edwin,46,Bengaluru,salaried,14258.79
76ee1695-bef9-4b7c-a7e9-22f62854e99a,Hemani Chacko,21,Hyderabad,salaried,29903.76
57020dbb-046d-4fc7-9a66-73672fdb10bf,Sachi Bandi,43,Bengaluru,salaried,39943.13
6f895aa2-d778-4044-960d-c64aad672fc1,Tripti Grewal,23,Jaipur,salaried,45460.97
719b1bd2-c68b-40a5-ad6b-cb6b026da5d5,Diya Rau,24,Jaipur,salaried,28144.2
700517de-6bba-4097-8597-974e51874561,Mitali Grewal,27,Pune,self_employed,50216.99
f3c6430d-ba88-4cd8-bb6e-dfaf69fb0676,Darsh Mishra,49,Mumbai,self_employed,12000.0
b800bfdf-a752-40ff-8105-7e216d40d51f,Pahal Gopal,24,Pune,self_employed,30922.09
6c9f80a6-abdf-4d73-aff8-e6675ef4b72b,Karan Walia,36,Kolkata,self_employed,67336.39
38512912-3529-47bb-8bf5-e00700f47d7b,Tanmayi Chaudhary,33,Delhi,business,30210.21
afb8ac7f-1383-48fe-9917-c4302f4312ff,Wakeeta Krish,22,Mumbai,salaried,37402.47
5deabc19-9a12-4bb9-9dee-5cee2130daf4,Yadavi Choudhry,33,Delhi,salaried,45407.67
9f759408-cd1c-4ecc-a7bc-6f3f632cecd1,Chakrika Kibe,27,Bengaluru,salaried,30599.09
fc0819bf-86fe-4d6f-a382-05a60cf45311,Balhaar Venkatesh,23,Pune,self_employed,55233.48
03d97f66-e887-4f30-8bf1-f2be5b03122b,Daniel Barad,41,Kolkata,salaried,22440.75
b7099a48-d4fb-4b9c-8054-765579d31ed2,Dayita Basu,33,Lucknow,self_employed,42419.87
1465b76f-cf47-47f7-8a9e-5dad671919c6,Christopher Varughese,55,Pune,salaried,49271.84
d67ee4e2-705b-4dc3-ad1d-3fb19d90cca4,Amrita Kale,28,Chennai,business,84227.41
8b91627d-1380-409a-80d5-c54896a6d0c4,Vihaan Gola,43,Kolkata,salaried,27084.97
2d9acf0c-2e7f-4dba-b6a8-c6943929e662,Mitesh Ramachandran,46,Kolkata,salaried,40623.75
66ad8360-803d-4e5e-992a-4efa63ff7ced,Brinda Banik,34,Ahmedabad,salaried,51911.98
8c044d1b-cd20-410e-89de-c5fb6464cc5b,Krishna Ganesh,38,Lucknow,salaried,13030.26
0d531f63-6ade-4c02-8bb4-d29f7f84f08d,Harinakshi Bansal,25,Chennai,salaried,64830.86
22db1c10-996d-4a75-a3a8-566cc398cd92,Warjas Samra,59,Ahmedabad,salaried,30695.54
cb1d5543-13ef-48d3-8fbf-c8e47c919276,Indrajit Ram,27,Jaipur,business,107252.48
cde78bd9-73b1-4498-8f83-5be220c09dba,George Bawa,57,Bengaluru,self_employed,113331.55
fff6d6d8-7047-4422-bad5-71de2b580734,Yochana Handa,27,Lucknow,salaried,18290.98
07ade84e-00d6-4e1a-8511-d65fbf8277df,Yashodhara Tank,61,Pune,salaried,25470.58
b6d5c1e5-22e1-496d-b400-74487e3be588,Hema Upadhyay,29,Kolkata,self_employed,40055.29
d4cc8a53-886b-40a1-9e3c-34b386132364,Manthan Narang,41,Ahmedabad,salaried,24541.56
3fb5f739-243d-4e84-855c-60d4b3965a10,Aachal Sur,22,Lucknow,salaried,86462.69
816551af-f5c6-4219-a40f-cc925172d1f2,Saanvi Deshpande,49,Pune,business,33823.3
6af75004-0ff8-4d1e-8222-eb1c84a7fd03,Dev Balan,35,Jaipur,salaried,27507.85
10a3599f-f9e3-4e86-946f-e58f47d64f46,Tara Bhardwaj,21,Chennai,self_employed,56560.85
adade81d-8ee2-432b-ad80-349c1a5c4d40,Adya Banerjee,28,Hyderabad,salaried,19908.96
fd4e8bd8-5af2-4d25-b60b-42fb932ad2d3,Nisha Dutt,48,Chennai,salaried,29796.9
7fc944bf-8eac-49fc-b878-714b9394fa2f,Maya Rattan,24,Bengaluru,self_employed,61219.27
f70f5471-71e4-4261-8b41-35e69d6538a1,Ria Badami,39,Chennai,salaried,30747.68
2aca7f17-3601-49b5-895f-c323d65370a2,Yahvi Koshy,34,Mumbai,salaried,34658.79
bbeb898a-bf02-4bde-b903-87b125286a32,Radhika Ramesh,59,Ahmedabad,salaried,27870.78
e4d9c30b-2008-487a-b302-cc3cf7761706,Balveer Brahmbhatt,42,Bengaluru,self_employed,16981.35
80f4e76e-729d-482b-9a34-2d5ba903d654,Gautam Sawhney,62,Mumbai,salaried,42650.6
144bfb61-012d-4d74-897c-b924c096b685,Rajata Rege,47,Hyderabad,salaried,87331.5
9cf43848-c89e-4313-afdc-aa1e7fb2a0f5,Eesha Kapoor,35,Kolkata,self_employed,49656.33
7697a153-c4b3-4b6c-ace7-0dcf5f16509d,Simon Gala,34,Jaipur,salaried,40645.04
959ead63-51a2-4a32-8515-051b86d634c2,Liam Mallick,36,Chennai,salaried,51346.98
8dad0a2f-51b1-4e26-8d1d-efca9f6ad0a3,Peter Zachariah,45,Jaipur,self_employed,20160.26
7c6838ea-ce9c-4e49-b635-a14686af0906,Alka Varty,49,Mumbai,salaried,85072.35
2de074d8-0aa6-4101-abec-bf55d45e0403,Megha Andra,52,Delhi,salaried,40181.6
dc8b2531-fc4a-4249-aa7f-805d80799e1c,Akshay Mittal,24,Bengaluru,business,317639.13
9ac265f5-4d68-435c-8e52-1e5097629287,Charan Dayal,29,Delhi,business,37807.78
88772b99-604b-4724-aed3-e93fd83d96e3,Balhaar Deol,56,Chennai,salaried,90132.04
f8ad1875-c6a4-4746-a4b1-012cde900c57,Sachi Mistry,26,Pune,salaried,53507.53
cc2a60b9-598b-47a6-aaca-81d2a63c3638,Kai Gour,40,Bengaluru,self_employed,72195.14
860dfb5d-fa02-444a-9066-d129e7f6ce22,Nilima Upadhyay,36,Pune,self_employed,57746.45
5ea6460b-801a-4a41-adab-0cb28eb37ddd,Hredhaan Reddy,36,Hyderabad,salaried,32071.9
7ebe5c66-b391-4b69-85ef-86c24cb35879,Tamanna Minhas,49,Chennai,salaried,66188.75
b4db8a51-7875-469f-943c-4a3dff71140a,William Palla,51,Delhi,salaried,38955.68
2d4a2868-737b-4d63-8e00-f711a86e71c6,Chasmum Kashyap,44,Pune,business,12452.01
bad6aa99-e750-434b-ac51-57e5bc68226e,Baljiwan Rege,51,Ahmedabad,salaried,20772.95
e4c903ba-e283-433d-aee6-0dd5148b2f85,Turvi Palan,60,Pune,salaried,33093.0
3648d476-46f2-4b04-8c86-093daef589d5,Ishanvi Dhar,51,Mumbai,self_employed,60900.66
3c899056-b88c-462c-8a92-085b503d0248,Akshay Issac,48,Delhi,self_employed,47116.95
3a8a6e83-b64f-4a0e-b8f7-07c4eb95fc5e,Vidhi Das,40,Lucknow,self_employed,115068.12
08e6097d-02ee-424d-b8fb-357b42e2eb86,Raagini Bobal,56,Bengaluru,salaried,13690.39
4f830c67-d076-4eae-8c93-9d5ddfe25930,Bhavini Patel,50,Hyderabad,salaried,39018.61
6ea374bf-6021-4215-955e-74241bb1530d,Xalak Pau,45,Jaipur,salaried,14632.65
269a7625-20dd-42fa-9b0b-af742f21a8b9,Chandresh Lanka,25,Kolkata,self_employed,83432.95
a0a0fdeb-7439-4f0f-ac06-f2fdf2a79ab0,Yashica Sanghvi,51,Chennai,salaried,34640.22
8efe5298-d950-482e-ae3b-2292169490d2,Yoshita Mangat,33,Mumbai,salaried,44792.9
673ee5c2-14e4-41c3-b829-956bfddfd50f,Yagnesh Chokshi,53,Kolkata,salaried,23577.74
dd48fc3b-e1e3-40e1-9fd8-6b2a9582c832,Advay Reddy,47,Pune,salaried,68853.23
508a983e-fea1-4cb9-9795-ec52c3a3d95c,Triveni Bhatia,44,Pune,business,186754.87
b13b18f4-73d1-4b22-8580-a1411db1fc79,Bachittar Pingle,62,Lucknow,salaried,48619.12
b77a0fe1-633b-438f-85be-745275b3d490,Kala Bail,23,Delhi,salaried,34038.29
8768ff88-c4af-47ad-b2ba-605f89a713af,Niharika Pandey,57,Bengaluru,salaried,48529.57
828b954d-20db-456c-a664-849e7f1b59e9,Lavanya Ramanathan,48,Hyderabad,salaried,25503.06
eb8437ff-5eba-4169-800b-440173275c93,Gayathri Mangat,43,Jaipur,self_employed,89222.54
5a9931ee-dd87-4c0e-b222-f9d75cc69335,Siya Bera,61,Kolkata,self_employed,155536.64
fe88a7f4-2d12-4ae5-ac68-05083ca15c5b,Azaan Anne,62,Pune,self_employed,103717.63
8feec3f0-168e-48ca-8199-a7b7a0164e15,Ira Bakshi,36,Chennai,business,37924.7
2cc600d1-50e9-4120-9edc-ab29f8d44dbf,Mugdha Amble,44,Mumbai,salaried,43508.37
daf0559d-c7b6-4f56-a939-477337b61c47,Amara Mody,62,Bengaluru,self_employed,19827.02
593a782d-5077-4e81-98e9-61deac4e16c0,Devansh Dey,50,Bengaluru,salaried,48348.73
33820e0b-6ad5-46e2-8fca-9822fe083e01,Amara Venkataraman,59,Lucknow,salaried,45492.45
e5b41912-0f91-46a6-a50d-8c966ea6dfe3,Ethan Nori,31,Mumbai,business,13591.03
0339b89b-58fa-426c-af5e-94fb67f0ebfe,Theodore Dara,26,Pune,salaried,20314.86
7c6176ed-14f3-4ef8-a8d5-b8578d60ce58,Watika Chada,58,Delhi,salaried,31521.67
2a2b1746-959a-40e2-8bdf-b42ea6cf72a5,Edhitha Merchant,33,Pune,salaried,31243.61
f7198043-ac75-4095-861c-cd4ed73ae3ae,Logan Badami,48,Hyderabad,salaried,19836.15
0cfeeb4d-1430-4c56-b63d-47d837ca9900,Ishwar Golla,53,Jaipur,self_employed,64362.41
81062e99-45bd-44bb-b28e-fd571a1333fd,Vasana Vora,45,Lucknow,self_employed,58456.11
ee3d1edb-fe22-432f-bc89-c379cdd92842,Sneha Khatri,47,Delhi,salaried,32953.92
f8941f2f-a5a7-436e-8991-6393c8789d0f,Chaaya Sachar,57,Kolkata,salaried,24887.08
6b3f9f7d-a8ec-4a41-a06e-bf80bb032be5,Kashish Mammen,38,Chennai,self_employed,102139.52
7eed6664-acfb-4227-a750-89ed8bc7ac22,Bachittar Kothari,46,Hyderabad,business,324443.41
c24994c7-f46e-4207-9be7-593d70c588f3,Daksh Mukhopadhyay,31,Ahmedabad,salaried,28515.96
94a7fb22-b9a6-42f5-be4f-bb673b9512de,Vasana Bhalla,25,Pune,salaried,26740.02
5bbb6d1b-ab93-4b55-81b5-65a71dfcb8f8,Jack Bhavsar,62,Hyderabad,salaried,46425.48
50f3452a-64a1-42d1-af15-39b417f135db,Daniel Mander,31,Bengaluru,self_employed,38153.75
9a6b63f8-e5e7-4710-b9e4-6fca7c55e497,Zayan Karan,29,Chennai,salaried,33870.56
47d50293-2f4a-4c70-a5b4-33dcda1bb2b2,Avni Choudhry,53,Delhi,salaried,52566.09
28ecad7e-46bf-46eb-a33d-2ac48b7dc6bd,Viraj Bhavsar,34,Bengaluru,salaried,13979.15
eec7ce20-79c4-4198-b371-b47e4458b7b5,Jasmit Raval,32,Chennai,salaried,70203.34
6a847151-5449-4dde-9b49-052bc3d9f1e9,Daniel Korpal,47,Ahmedabad,salaried,37659.49
868a0d89-8371-45a9-aea7-0dcf1499cf12,Anjali Tata,60,Delhi,self_employed,36752.25
a1747d71-b755-4e06-8439-7fd530c34245,Amol Kapoor,31,Delhi,business,67486.93
6bdd9cec-7425-4f43-9986-b0470f317d71,Gabriel Vohra,45,Delhi,salaried,35639.67
c61d271e-fde4-4b5d-a638-fa0e10237d56,Sai Varkey,42,Mumbai,salaried,15281.52
01c580fd-d223-4140-a2da-f6d7ff71895e,Anya Prabhakar,51,Ahmedabad,self_employed,139588.87
47345523-6225-4bc4-81b8-1dd6a63ffab1,Qadim Basak,27,Mumbai,self_employed,50459.58
c73b6f7e-f1e3-4a8a-83b8-fdb90dd3ef08,Gunbir Dhaliwal,21,Lucknow,salaried,45319.88
8483c6e9-ac61-4e10-a8a3-71365d6c733f,Anthony Khatri,23,Delhi,self_employed,95423.95
b38876a2-06e5-45bb-8699-e012c69322c6,Yamini Arya,21,Pune,salaried,21794.63
a1c11f2e-c447-452b-827f-ae83e5eed3f5,Niharika Vora,38,Ahmedabad,self_employed,68283.97
1924115e-aea5-4b4b-b280-4d529eca0d0e,Ekantika Kurian,42,Lucknow,salaried,31766.88
9aeca99f-9919-46ef-bfba-d4f587454bbf,Jai Mangat,44,Kolkata,salaried,55458.23
011ae3ce-4b0c-4af6-bbfb-2b0c18aed8e8,Logan Thakur,36,Kolkata,business,12000.0
9e6daea7-ebf2-4719-8a89-37d5dfa12a78,Shivansh Kale,45,Lucknow,self_employed,45735.68
8aecabe6-fd60-4f07-9e4e-04220cc617bc,Chaaya Borah,43,Kolkata,salaried,26865.27
46afab31-c572-4e44-a024-ac2c9446888d,Daniel Bal,21,Ahmedabad,self_employed,66342.37
17c4f40b-e99e-4223-bfa6-90eb89d9b9f4,Zaid Shroff,46,Bengaluru,business,111640.57
1a6706b3-4474-4c93-9b7d-1bf014bb2c49,Bhavna Sarkar,28,Jaipur,salaried,25493.71
b890b39e-26e3-42dc-ab90-60b33da4e379,Ekantika Narain,36,Kolkata,salaried,25435.8
7c9e6cfa-b4ae-4a43-9aeb-c1e7191cbc47,Balvan Patla,51,Jaipur,salaried,34360.65
29109fd8-61cf-4f02-9417-ad3e9c5de8b5,Farhan Lata,33,Mumbai,salaried,23194.7
e4efbacd-bbc5-44d8-90bc-eea3e4639a51,Xalak Goel,41,Mumbai,business,156027.15
8189a93c-cf49-457c-970f-d45c23a6f011,Barkha Soni,23,Kolkata,self_employed,37856.39
4aaf7242-747d-49ab-8ddd-55e6a098502b,Sathvik Issac,35,Lucknow,self_employed,12000.0
9d98409f-7d6c-4816-a6b3-bd05ffe07e8e,Alka Shanker,60,Delhi,salaried,30109.29
1788569c-4121-420f-b300-493958099d7c,Yoshita Dugal,51,Delhi,salaried,21606.04
e029becf-b4b9-407f-933b-69b0fb53af8d,Chasmum Bhatt,39,Lucknow,self_employed,15648.13
cf6ea21c-7c4f-4a32-a01b-7dfa39c324c6,Balhaar Barad,30,Jaipur,salaried,19560.88
06462209-8cb5-4c60-892f-f270dd327208,Bhanumati Goyal,53,Mumbai,business,80697.88
1cec52b4-0ba3-4d33-b0b0-83596c99e340,Ekapad Loke,26,Hyderabad,salaried,70567.18
59b63529-850e-4b2a-bf87-885f7f400157,Kashish Setty,56,Ahmedabad,self_employed,61036.61
8771f52f-50e5-4092-a09b-354f4905f51d,Keya Buch,49,Delhi,salaried,26815.85
1b85a21a-9d42-45b4-b7ed-14b13c19138e,Praneel Venkataraman,55,Chennai,salaried,45613.18
3dab097c-ebb9-4f19-8696-2ec9e7b6351e,Urvi Mallick,31,Delhi,salaried,28867.01
962cc77c-8471-4620-9aa0-63f7cbaad05b,Abdul Bobal,22,Bengaluru,salaried,25660.29
fc27252b-37a1-46c6-8526-1dceb170f60b,Balvan Venkataraman,41,Pune,business,25876.06
3044c81a-e202-465e-a730-0a0acb762a7b,Advay Halder,35,Hyderabad,self_employed,14381.81
46c561c9-1940-4835-a5f3-ad838417966a,Ladli Gulati,28,Bengaluru,self_employed,37311.37
43159d75-f764-4218-887c-4a1f1b4b2e10,Wyatt Minhas,61,Ahmedabad,business,84309.36
7f6aab54-794c-4dcc-9a9d-05bca8a9f4c8,Yuvraj Bahri,42,Chennai,salaried,34602.74
0a3bb24a-91c5-47a0-bb9d-f7abd036229e,Ayaan Narasimhan,59,Delhi,business,50293.43
2a0bae0c-303a-473e-85d8-5fbf92a72227,Shivani Chad,45,Pune,self_employed,25285.28
18ae1b2c-5a06-4aee-a0a5-dd53052ed6ea,Sathvik Dugar,56,Pune,self_employed,75039.68
1467b746-2d3a-4d59-84ed-618a2feccaee,Yashica Acharya,35,Hyderabad,self_employed,19496.84
1de2d2c2-04f5-4224-a444-31f755aed888,Garima Sagar,26,Delhi,salaried,53530.88
e869b73c-1e5f-4259-957f-343a4484d541,Vinaya Sachdev,58,Chennai,salaried,22002.06
ed368e7d-48f8-4b8c-879b-37f80e150463,Meghana Prasad,28,Lucknow,self_employed,28949.13
d0d91dde-7c6d-4fa5-92c9-a61d315da973,Jasmit Dhar,41,Pune,salaried,17441.49
6ecded13-1f00-4ba8-8128-8b0396727492,Kamya Jaggi,21,Hyderabad,self_employed,34510.49
0996ce4a-0b90-4064-a790-02b68a46faca,Lopa Gandhi,55,Chennai,salaried,59139.61
db50155e-58f7-47f2-9207-991456134ad4,Onkar Brar,48,Kolkata,self_employed,70329.01
5bd7c9f1-cc21-4dd5-a3c8-1b58e120c40b,Ganga Sarkar,29,Jaipur,self_employed,97235.92
c5e6cb06-19cd-42d5-9125-4e3904da98fa,Kai Ghose,58,Chennai,self_employed,70650.45
98bbce49-ff74-4cef-80bf-38574616e16c,Neel Date,21,Jaipur,salaried,20913.81
e7501a0c-4fd4-4a87-93b6-4e548b8dea2c,Oeshi Shukla,41,Bengaluru,business,54300.55
eb4a3286-a02c-4b81-8c11-79dd6c9a9f35,Vinaya Raman,39,Chennai,self_employed,28391.94
5b4b7635-d207-464c-9238-8f738853dde9,Warhi Mane,50,Bengaluru,salaried,70635.45
612c1271-f80d-40f0-9f05-ea91d67c9607,Bahadurjit Minhas,30,Mumbai,self_employed,21210.42
96f4993b-93fa-46e1-b1dd-93092ac1ef7e,Ladli Padmanabhan,40,Jaipur,self_employed,91636.82
c9a62144-aaf1-432a-b0d2-267dafb2a4fd,Benjamin Bhagat,28,Hyderabad,business,163351.32
5c70bb5b-fdbe-4efe-bbd2-9466d9f3aa8c,Hamsini Khosla,57,Ahmedabad,business,379518.33
5e9f5531-01ac-414e-af82-1de7f809b05c,Rajeshri Wable,34,Ahmedabad,self_employed,36798.76
